Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamID,OpponentID,ScoreID
9/9/2018 1:00:00 PM,1,2018,1,IND,CIN,HOME,23,34,57,Lucas Oil Stadium,3,13,7,0,0,32,48,32:48,24,4,17,3,77,380,4.9,2,22,75,3.4,0,53,39,305,2,1,5.8,7.8,73.6,92.10,17,11,64.7,0,0,0,3,1,0,0,7,91,1,1,2,14,3,5,2,95,47.5,2,2,0,3,7,7,17,0,27,12,27:12,19,5,11,3,50,330,6.6,4,20,101,5.0,1,28,21,229,2,1,8.2,10.9,75.0,107.59,8,4,50.0,0,0,0,2,2,0,0,8,94,1,1,2,14,9,6,2,96,48,2,2,0,33.3,0,100,0,2,2,0,0,0,0,0,4,3,4,4,0,0,0,0,0,2,2,44,9,2,14,2,2,1,63,9,2,14,6,1,1,Sunday,14,7,16656
9/9/2018 1:00:00 PM,1,2018,1,HOU,NE,AWAY,20,27,47,Gillette Stadium,3,3,7,7,0,28,50,28:50,21,10,8,3,71,325,4.6,2,34,167,4.9,1,34,17,158,1,1,4.6,9.3,50.0,60.66,11,2,18.2,1,0,0,5,2,0,0,6,44,1,1,3,18,5,2,6,230,38.3,2,3,1,7,14,3,3,0,31,10,31:10,23,5,16,2,72,389,5.4,3,31,122,3.9,0,39,26,267,3,1,6.8,10.3,66.7,101.12,14,4,28.6,1,1,100,4,3,0,0,6,36,2,2,2,10,12,7,6,281,46.8,3,2,-1,40.0,0,75.0,0,2,2,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,2,47,20,2,10,6,2,2,37,41,3,18,6,0,1,Sunday,13,21,16659
9/9/2018 1:00:00 PM,1,2018,1,NE,HOU,HOME,27,20,47,Gillette Stadium,7,14,3,3,0,31,10,31:10,23,5,16,2,72,389,5.4,3,31,122,3.9,0,39,26,267,3,1,6.8,10.3,66.7,101.12,14,4,28.6,1,1,100,4,3,0,0,6,36,2,2,2,10,12,7,6,281,46.8,3,2,-1,3,3,7,7,0,28,50,28:50,21,10,8,3,71,325,4.6,2,34,167,4.9,1,34,17,158,1,1,4.6,9.3,50.0,60.66,11,2,18.2,1,0,0,5,2,0,0,6,44,1,1,3,18,5,2,6,230,38.3,2,3,1,75.0,0,40.0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,37,41,3,18,6,0,1,47,20,2,10,6,2,2,Sunday,21,13,16659
9/9/2018 1:00:00 PM,1,2018,1,JAX,NYG,AWAY,20,15,35,MetLife Stadium,3,10,0,7,0,29,31,29:31,17,4,13,0,62,305,4.9,2,28,137,4.9,0,33,18,168,1,1,5.1,9.3,54.5,66.22,13,4,30.8,0,0,0,2,1,0,0,11,119,0,0,1,8,6,10,7,264,37.7,1,2,1,3,3,3,6,0,30,29,30:29,15,3,8,4,62,324,5.2,1,23,114,5.0,1,37,23,210,0,1,5.7,9.1,62.2,66.27,13,4,30.8,2,0,0,2,0,0,0,6,43,1,1,2,14,3,2,5,247,49.4,2,1,-1,50.0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,3,3,45,22,2,14,6,0,1,43,26,1,8,8,0,0,Sunday,15,23,16661
9/9/2018 1:00:00 PM,1,2018,1,NYG,JAX,HOME,15,20,35,MetLife Stadium,3,3,3,6,0,30,29,30:29,15,3,8,4,62,324,5.2,1,23,114,5.0,1,37,23,210,0,1,5.7,9.1,62.2,66.27,13,4,30.8,2,0,0,2,0,0,0,6,43,1,1,2,14,3,2,5,247,49.4,2,1,-1,3,10,0,7,0,29,31,29:31,17,4,13,0,62,305,4.9,2,28,137,4.9,0,33,18,168,1,1,5.1,9.3,54.5,66.22,13,4,30.8,0,0,0,2,1,0,0,11,119,0,0,1,8,6,10,7,264,37.7,1,2,1,0,0,50.0,0,0,0,0,1,0,0,0,3,3,2,2,0,0,0,0,0,2,2,43,26,1,8,8,0,0,45,22,2,14,6,0,1,Sunday,23,15,16661
9/9/2018 4:05:00 PM,1,2018,1,KC,LAC,AWAY,38,28,66,StubHub Center,14,3,14,7,0,25,34,25:34,19,7,10,2,55,362,6.6,5,27,106,3.9,0,27,15,256,4,0,9.5,17.1,55.6,127.47,10,4,40.0,0,0,0,2,2,0,0,6,50,0,0,1,0,6,4,5,256,51.2,0,2,2,6,6,0,16,0,34,26,34:26,33,7,23,3,74,541,7.3,3,22,123,5.6,0,51,34,418,3,1,8.2,12.3,66.7,103.23,11,3,27.3,1,1,100,2,2,0,0,7,45,1,1,1,6,7,4,3,144,48,2,0,-2,100,0,100,0,5,5,0,0,0,0,0,1,1,0,0,0,4,1,1,1,3,2,41,37,1,6,4,0,1,31,20,1,0,5,0,0,Sunday,16,29,16663
9/9/2018 4:05:00 PM,1,2018,1,LAC,KC,HOME,28,38,66,StubHub Center,6,6,0,16,0,34,26,34:26,33,7,23,3,74,541,7.3,3,22,123,5.6,0,51,34,418,3,1,8.2,12.3,66.7,103.23,11,3,27.3,1,1,100,2,2,0,0,7,45,1,1,1,6,7,4,3,144,48,2,0,-2,14,3,14,7,0,25,34,25:34,19,7,10,2,55,362,6.6,5,27,106,3.9,0,27,15,256,4,0,9.5,17.1,55.6,127.47,10,4,40.0,0,0,0,2,2,0,0,6,50,0,0,1,0,6,4,5,256,51.2,0,2,2,100,0,100,0,0,0,0,4,1,1,1,3,2,5,5,0,0,0,0,0,1,1,31,20,1,0,5,0,0,41,37,1,6,4,0,1,Sunday,29,16,16663
9/9/2018 4:25:00 PM,1,2018,1,DAL,CAR,AWAY,8,16,24,Bank of America Stadium,0,0,0,8,0,29,24,29:24,17,4,10,3,57,232,4.1,1,22,94,4.3,1,29,19,138,0,0,4.8,7.3,65.5,76.51,11,2,18.2,1,0,0,1,1,0,0,10,85,1,1,6,32,4,5,6,293,48.8,1,1,0,0,10,0,6,0,30,36,30:36,20,9,9,2,61,293,4.8,2,32,147,4.6,2,26,17,146,0,0,5.6,8.6,65.4,79.97,12,4,33.3,0,0,0,5,2,0,0,9,80,1,1,3,15,10,8,6,287,47.8,1,1,0,100,0,40.0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,42,24,3,15,4,2,1,37,23,6,32,0,1,1,Sunday,9,5,16666
9/9/2018 4:25:00 PM,1,2018,1,CAR,DAL,HOME,16,8,24,Bank of America Stadium,0,10,0,6,0,30,36,30:36,20,9,9,2,61,293,4.8,2,32,147,4.6,2,26,17,146,0,0,5.6,8.6,65.4,79.97,12,4,33.3,0,0,0,5,2,0,0,9,80,1,1,3,15,10,8,6,287,47.8,1,1,0,0,0,0,8,0,29,24,29:24,17,4,10,3,57,232,4.1,1,22,94,4.3,1,29,19,138,0,0,4.8,7.3,65.5,76.51,11,2,18.2,1,0,0,1,1,0,0,10,85,1,1,6,32,4,5,6,293,48.8,1,1,0,40.0,0,100,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,37,23,6,32,0,1,1,42,24,3,15,4,2,1,Sunday,5,9,16666
9/9/2018 4:25:00 PM,1,2018,1,WAS,ARI,AWAY,24,6,30,U of Phoenix Stadium,0,21,0,3,0,38,8,38:8,30,10,13,7,75,429,5.7,3,42,182,4.3,1,30,21,247,2,0,8.2,11.8,70.0,116.94,13,6,46.2,1,1,100,4,3,0,0,9,63,1,1,3,8,6,2,4,186,46.5,1,2,1,0,0,0,6,0,21,52,21:52,14,7,6,1,51,213,4.2,1,15,68,4.5,1,34,20,145,0,1,4.3,7.2,58.8,56.62,8,1,12.5,1,0,0,2,1,0,0,9,67,1,1,2,8,10,6,5,263,52.6,2,1,-1,75.0,0,50.0,0,3,3,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,35,7,2,9,5,1,1,62,15,3,8,1,2,1,Sunday,35,1,16665
9/9/2018 4:25:00 PM,1,2018,1,ARI,WAS,HOME,6,24,30,U of Phoenix Stadium,0,0,0,6,0,21,52,21:52,14,7,6,1,51,213,4.2,1,15,68,4.5,1,34,20,145,0,1,4.3,7.2,58.8,56.62,8,1,12.5,1,0,0,2,1,0,0,9,67,1,1,2,8,10,6,5,263,52.6,2,1,-1,0,21,0,3,0,38,8,38:8,30,10,13,7,75,429,5.7,3,42,182,4.3,1,30,21,247,2,0,8.2,11.8,70.0,116.94,13,6,46.2,1,1,100,4,3,0,0,9,63,1,1,3,8,6,2,4,186,46.5,1,2,1,50.0,0,75.0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,1,1,62,15,3,8,1,2,1,35,7,2,9,5,1,1,Sunday,1,35,16665
9/9/2018 4:25:00 PM,1,2018,1,SEA,DEN,AWAY,24,27,51,Broncos Stadium at Mile High,7,3,7,7,0,24,52,24:52,13,1,10,2,55,306,5.6,3,16,64,4,0,33,19,242,3,2,7.3,12.7,57.6,85.67,12,2,16.7,0,0,0,2,1,0,0,7,45,1,1,6,56,5,2,6,354,59,3,3,0,7,10,3,7,0,35,8,35:8,25,8,15,2,72,470,6.5,3,32,146,4.6,0,39,25,324,3,3,8.3,13.0,64.1,83.71,12,4,33.3,0,0,0,1,1,0,0,7,60,0,0,1,5,11,8,6,267,44.5,3,3,0,50.0,0,100,0,3,3,0,0,0,0,0,2,1,3,3,0,0,0,0,0,2,2,53,9,1,5,7,0,0,40,14,6,56,6,2,1,Sunday,30,10,16664
9/9/2018 4:25:00 PM,1,2018,1,DEN,SEA,HOME,27,24,51,Broncos Stadium at Mile High,7,10,3,7,0,35,8,35:8,25,8,15,2,72,470,6.5,3,32,146,4.6,0,39,25,324,3,3,8.3,13.0,64.1,83.71,12,4,33.3,0,0,0,1,1,0,0,7,60,0,0,1,5,11,8,6,267,44.5,3,3,0,7,3,7,7,0,24,52,24:52,13,1,10,2,55,306,5.6,3,16,64,4,0,33,19,242,3,2,7.3,12.7,57.6,85.67,12,2,16.7,0,0,0,2,1,0,0,7,45,1,1,6,56,5,2,6,354,59,3,3,0,100,0,50.0,0,3,3,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,1,40,14,6,56,6,2,1,53,9,1,5,7,0,0,Sunday,10,30,16664
9/9/2018 8:20:00 PM,1,2018,1,CHI,GB,AWAY,23,24,47,Lambeau Field,7,10,3,3,0,33,22,33:22,18,7,8,3,66,294,4.5,2,27,139,5.1,1,35,23,155,0,0,4.4,6.7,65.7,75.30,17,7,41.2,2,0,0,4,1,0,0,5,35,1,1,4,16,7,5,4,201,50.2,1,2,1,0,0,3,21,0,26,38,26:38,16,2,14,0,59,370,6.3,3,18,69,3.8,0,37,24,301,3,1,8.1,12.5,64.9,105.80,13,5,38.5,1,0,0,2,1,0,0,8,72,1,1,4,40,5,5,4,192,48,2,1,-1,25.0,0,50.0,0,2,2,0,0,0,0,0,3,3,3,3,0,0,0,0,0,1,1,47,7,4,40,1,2,1,56,7,3,16,1,2,1,Sunday,6,12,16667
9/9/2018 8:20:00 PM,1,2018,1,GB,CHI,HOME,24,23,47,Lambeau Field,0,0,3,21,0,26,38,26:38,16,2,14,0,59,370,6.3,3,18,69,3.8,0,37,24,301,3,1,8.1,12.5,64.9,105.80,13,5,38.5,1,0,0,2,1,0,0,8,72,1,1,4,40,5,5,4,192,48,2,1,-1,7,10,3,3,0,33,22,33:22,18,7,8,3,66,294,4.5,2,27,139,5.1,1,35,23,155,0,0,4.4,6.7,65.7,75.30,17,7,41.2,2,0,0,4,1,0,0,5,35,1,1,4,16,7,5,4,201,50.2,1,2,1,50.0,0,25.0,0,3,3,0,0,0,0,0,1,1,2,2,0,0,0,0,0,3,3,56,7,3,16,1,2,1,47,7,4,40,1,2,1,Sunday,12,6,16667
9/10/2018 7:10:00 PM,1,2018,1,NYJ,DET,AWAY,48,17,65,Ford Field,7,10,31,0,0,33,7,33:7,18,7,10,1,59,349,5.9,6,36,169,4.7,2,21,16,180,2,1,8.6,11.2,76.2,113.19,14,6,42.9,3,2,66.7,4,1,0,0,7,49,1,1,2,18,4,2,3,112,37.3,2,5,3,7,3,7,0,0,26,53,26:53,20,2,15,3,67,339,5.1,2,15,39,2.6,0,52,29,300,1,5,5.8,10.3,55.8,39.42,13,3,23.1,2,0,0,2,0,0,0,3,15,0,0,0,0,2,3,3,152,50.7,5,2,-3,25.0,0,0,0,6,6,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,1,38,8,0,0,12,0,0,47,10,2,18,1,1,1,Monday,24,11,16668
9/10/2018 7:10:00 PM,1,2018,1,DET,NYJ,HOME,17,48,65,Ford Field,7,3,7,0,0,26,53,26:53,20,2,15,3,67,339,5.1,2,15,39,2.6,0,52,29,300,1,5,5.8,10.3,55.8,39.42,13,3,23.1,2,0,0,2,0,0,0,3,15,0,0,0,0,2,3,3,152,50.7,5,2,-3,7,10,31,0,0,33,7,33:7,18,7,10,1,59,349,5.9,6,36,169,4.7,2,21,16,180,2,1,8.6,11.2,76.2,113.19,14,6,42.9,3,2,66.7,4,1,0,0,7,49,1,1,2,18,4,2,3,112,37.3,2,5,3,0,0,25.0,0,2,2,0,0,0,0,0,3,1,6,6,0,0,0,0,0,2,2,47,10,2,18,1,1,1,38,8,0,0,12,0,0,Monday,11,24,16668
9/10/2018 10:20:00 PM,1,2018,1,LAR,OAK,AWAY,33,13,46,Oakland Coliseum,7,3,10,13,0,28,29,28:29,23,8,13,2,60,365,6.1,3,26,140,5.4,0,33,18,225,2,0,6.8,12.5,54.5,96.15,11,4,36.4,0,0,0,5,2,0,0,8,70,0,0,1,8,3,6,2,117,58.5,0,3,3,7,6,0,0,0,31,31,31:31,20,7,11,2,64,395,6.2,1,23,95,4.1,1,40,29,300,0,3,7.5,10.3,72.5,62.50,11,5,45.5,0,0,0,2,1,0,0,11,155,0,0,1,3,2,2,4,178,44.5,3,0,-3,40.0,0,50.0,0,3,3,0,0,0,0,0,5,4,1,1,0,0,0,0,0,2,2,45,24,1,8,4,0,0,45,16,1,8,5,1,0,Monday,32,25,16669
9/10/2018 10:20:00 PM,1,2018,1,OAK,LAR,HOME,13,33,46,Oakland Coliseum,7,6,0,0,0,31,31,31:31,20,7,11,2,64,395,6.2,1,23,95,4.1,1,40,29,300,0,3,7.5,10.3,72.5,62.50,11,5,45.5,0,0,0,2,1,0,0,11,155,0,0,1,3,2,2,4,178,44.5,3,0,-3,7,3,10,13,0,28,29,28:29,23,8,13,2,60,365,6.1,3,26,140,5.4,0,33,18,225,2,0,6.8,12.5,54.5,96.15,11,4,36.4,0,0,0,5,2,0,0,8,70,0,0,1,8,3,6,2,117,58.5,0,3,3,50.0,0,40.0,0,1,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,5,4,45,16,1,8,5,1,0,45,24,1,8,4,0,0,Monday,25,32,16669
9/13/2018 8:20:00 PM,1,2018,2,BAL,CIN,AWAY,23,34,57,Paul Brown Stadium,0,14,3,6,0,28,10,28:10,28,5,20,3,81,425,5.2,3,22,66,3,1,55,32,359,2,2,6.5,11.2,58.2,74.73,16,7,43.8,4,2,50.0,3,3,0,0,7,51,1,1,4,17,4,6,3,169,56.3,3,0,-3,14,14,0,6,0,31,50,31:50,24,6,14,4,70,373,5.3,4,28,108,3.9,0,42,24,265,4,0,6.3,11.0,57.1,107.74,13,5,38.5,0,0,0,4,3,0,0,9,92,0,0,0,0,9,4,6,241,40.2,0,3,3,100,0,75.0,0,2,2,0,2,0,0,0,1,1,4,4,0,0,0,0,0,2,2,45,23,0,0,7,0,0,47,20,4,17,11,2,2,Thursday,3,7,16670
9/13/2018 8:20:00 PM,1,2018,2,CIN,BAL,HOME,34,23,57,Paul Brown Stadium,14,14,0,6,0,31,50,31:50,24,6,14,4,70,373,5.3,4,28,108,3.9,0,42,24,265,4,0,6.3,11.0,57.1,107.74,13,5,38.5,0,0,0,4,3,0,0,9,92,0,0,0,0,9,4,6,241,40.2,0,3,3,0,14,3,6,0,28,10,28:10,28,5,20,3,81,425,5.2,3,22,66,3,1,55,32,359,2,2,6.5,11.2,58.2,74.73,16,7,43.8,4,2,50.0,3,3,0,0,7,51,1,1,4,17,4,6,3,169,56.3,3,0,-3,75.0,0,100,0,4,4,0,0,0,0,0,2,2,2,2,0,2,0,0,0,1,1,47,20,4,17,11,2,2,45,23,0,0,7,0,0,Thursday,7,3,16670
9/16/2018 1:00:00 PM,1,2018,2,CLE,NO,AWAY,18,21,39,Mercedes-Benz Superdome,3,3,6,6,0,27,19,27:19,16,4,10,2,60,327,5.4,2,27,93,3.4,1,30,22,234,1,1,7.8,10.6,73.3,92.92,12,4,33.3,2,1,50.0,1,1,0,0,4,43,0,0,3,12,5,7,3,118,39.3,1,2,1,3,0,0,18,0,32,41,32:41,18,4,11,3,61,275,4.5,2,23,62,2.7,0,35,28,213,2,0,6.1,7.6,80.0,111.07,12,3,25.0,0,0,0,4,2,0,0,4,53,2,2,3,30,5,6,4,179,44.8,2,1,-1,100,0,50.0,0,2,0,0,0,0,0,0,4,2,1,1,0,0,0,1,1,3,2,44,20,3,30,2,2,2,41,26,3,12,2,2,0,Sunday,8,22,16675
9/16/2018 1:00:00 PM,1,2018,2,NO,CLE,HOME,21,18,39,Mercedes-Benz Superdome,3,0,0,18,0,32,41,32:41,18,4,11,3,61,275,4.5,2,23,62,2.7,0,35,28,213,2,0,6.1,7.6,80.0,111.07,12,3,25.0,0,0,0,4,2,0,0,4,53,2,2,3,30,5,6,4,179,44.8,2,1,-1,3,3,6,6,0,27,19,27:19,16,4,10,2,60,327,5.4,2,27,93,3.4,1,30,22,234,1,1,7.8,10.6,73.3,92.92,12,4,33.3,2,1,50.0,1,1,0,0,4,43,0,0,3,12,5,7,3,118,39.3,1,2,1,50.0,0,100,0,1,1,0,0,0,1,1,3,2,2,0,0,0,0,0,0,4,2,41,26,3,12,2,2,0,44,20,3,30,2,2,2,Sunday,22,8,16675
9/16/2018 1:00:00 PM,1,2018,2,CAR,ATL,AWAY,24,31,55,Mercedes-Benz Stadium,3,7,0,14,0,30,18,30:18,27,6,20,1,65,439,6.8,3,18,121,6.7,0,45,32,318,3,1,7.1,9.9,71.1,103.75,11,5,45.5,1,1,100,2,2,0,0,7,49,0,0,2,17,2,6,4,191,47.8,1,1,0,3,14,7,7,0,29,42,29:42,23,10,12,1,60,442,7.4,4,32,170,5.3,2,28,23,272,2,1,9.7,11.8,82.1,116.07,11,6,54.5,0,0,0,4,4,0,0,2,26,0,0,0,0,6,2,4,179,44.8,1,1,0,100,0,100,0,3,3,0,0,0,0,0,1,1,4,4,0,0,0,0,0,1,1,51,8,0,0,1,2,0,47,14,2,17,6,0,0,Sunday,5,2,16671
9/16/2018 1:00:00 PM,1,2018,2,ATL,CAR,HOME,31,24,55,Mercedes-Benz Stadium,3,14,7,7,0,29,42,29:42,23,10,12,1,60,442,7.4,4,32,170,5.3,2,28,23,272,2,1,9.7,11.8,82.1,116.07,11,6,54.5,0,0,0,4,4,0,0,2,26,0,0,0,0,6,2,4,179,44.8,1,1,0,3,7,0,14,0,30,18,30:18,27,6,20,1,65,439,6.8,3,18,121,6.7,0,45,32,318,3,1,7.1,9.9,71.1,103.75,11,5,45.5,1,1,100,2,2,0,0,7,49,0,0,2,17,2,6,4,191,47.8,1,1,0,100,0,100,0,4,4,0,0,0,0,0,1,1,3,3,0,0,0,0,0,1,1,47,14,2,17,6,0,0,51,8,0,0,1,2,0,Sunday,2,5,16671
9/16/2018 1:00:00 PM,1,2018,2,LAC,BUF,AWAY,31,20,51,New Era Field,14,14,0,3,0,33,2,33:2,21,5,16,0,55,349,6.3,4,26,109,4.2,1,27,23,240,3,0,8.9,10.4,85.2,140.74,9,3,33.3,0,0,0,4,3,0,0,6,45,0,0,2,16,8,8,5,233,46.6,0,2,2,0,6,7,7,0,26,58,26:58,17,5,10,2,60,293,4.9,2,22,84,3.8,1,33,18,209,1,2,6.3,11.6,54.5,58.78,14,5,35.7,0,0,0,3,2,0,0,6,31,0,0,5,36,5,6,5,223,44.6,2,0,-2,75.0,0,66.7,0,4,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,44,11,5,42,7,1,0,51,15,2,16,1,1,0,Sunday,29,4,16672
9/16/2018 1:00:00 PM,1,2018,2,BUF,LAC,HOME,20,31,51,New Era Field,0,6,7,7,0,26,58,26:58,17,5,10,2,60,293,4.9,2,22,84,3.8,1,33,18,209,1,2,6.3,11.6,54.5,58.78,14,5,35.7,0,0,0,3,2,0,0,6,31,0,0,5,36,5,6,5,223,44.6,2,0,-2,14,14,0,3,0,33,2,33:2,21,5,16,0,55,349,6.3,4,26,109,4.2,1,27,23,240,3,0,8.9,10.4,85.2,140.74,9,3,33.3,0,0,0,4,3,0,0,6,45,0,0,2,16,8,8,5,233,46.6,0,2,2,66.7,0,75.0,0,2,2,0,0,0,0,0,2,2,4,4,0,0,0,0,0,1,1,51,15,2,16,1,1,0,44,11,5,42,7,1,0,Sunday,4,29,16672
9/16/2018 1:00:00 PM,1,2018,2,MIN,GB,AWAY,29,29,58,Lambeau Field,7,0,0,22,0,31,52,31:52,24,3,20,1,68,480,7.1,4,18,68,3.8,0,48,35,412,4,1,8.6,11.8,72.9,117.71,14,7,50.0,0,0,0,3,2,0,0,8,70,0,0,2,13,9,6,4,204,51,1,0,-1,7,10,3,9,0,38,8,38:8,24,9,11,4,70,351,5.0,2,24,98,4.1,0,42,30,253,1,0,6.0,8.4,71.4,94.64,13,4,30.8,0,0,0,5,1,0,0,7,54,0,0,4,28,6,3,5,259,51.8,0,1,1,66.7,0,20.0,0,3,3,0,2,1,0,0,3,0,2,2,0,0,0,0,0,6,5,56,19,4,28,0,0,0,46,19,2,13,4,0,0,Sunday,20,12,16673
9/16/2018 1:00:00 PM,1,2018,2,GB,MIN,HOME,29,29,58,Lambeau Field,7,10,3,9,0,38,8,38:8,24,9,11,4,70,351,5.0,2,24,98,4.1,0,42,30,253,1,0,6.0,8.4,71.4,94.64,13,4,30.8,0,0,0,5,1,0,0,7,54,0,0,4,28,6,3,5,259,51.8,0,1,1,7,0,0,22,0,31,52,31:52,24,3,20,1,68,480,7.1,4,18,68,3.8,0,48,35,412,4,1,8.6,11.8,72.9,117.71,14,7,50.0,0,0,0,3,2,0,0,8,70,0,0,2,13,9,6,4,204,51,1,0,-1,20.0,0,66.7,0,2,2,0,0,0,0,0,6,5,3,3,0,2,1,0,0,3,0,46,19,2,13,4,0,0,56,19,4,28,0,0,0,Sunday,12,20,16673
9/16/2018 1:00:00 PM,1,2018,2,IND,WAS,AWAY,21,9,30,FedEx Field,7,7,0,7,0,26,40,26:40,17,5,10,2,60,281,4.7,3,28,104,3.7,1,31,21,177,2,2,5.7,8.4,67.7,76.95,16,9,56.2,0,0,0,3,3,0,0,6,26,0,0,1,2,6,12,5,235,47,2,1,-1,0,3,3,3,0,33,20,33:20,20,4,16,0,71,334,4.7,0,22,65,3.0,0,46,33,269,0,0,5.8,8.2,71.7,86.23,15,5,33.3,2,1,50.0,2,0,0,0,7,90,1,1,3,23,7,3,5,182,36.4,1,2,1,100,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,50,31,3,23,7,1,1,39,23,1,2,5,0,0,Sunday,14,35,16679
9/16/2018 1:00:00 PM,1,2018,2,WAS,IND,HOME,9,21,30,FedEx Field,0,3,3,3,0,33,20,33:20,20,4,16,0,71,334,4.7,0,22,65,3.0,0,46,33,269,0,0,5.8,8.2,71.7,86.23,15,5,33.3,2,1,50.0,2,0,0,0,7,90,1,1,3,23,7,3,5,182,36.4,1,2,1,7,7,0,7,0,26,40,26:40,17,5,10,2,60,281,4.7,3,28,104,3.7,1,31,21,177,2,2,5.7,8.4,67.7,76.95,16,9,56.2,0,0,0,3,3,0,0,6,26,0,0,1,2,6,12,5,235,47,2,1,-1,0,0,100,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,39,23,1,2,5,0,0,50,31,3,23,7,1,1,Sunday,35,14,16679
