PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
18531,,61,Josh,James,G,Inactive,6'5",314,5/9/1993 12:00:00 AM,Carroll; MT,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18531.png,,,GB FA,2016,,,True,,,,,,
18543,,83,Richard,Mullaney,WR,Inactive,6'3",208,2/23/1993 12:00:00 AM,Alabama,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18543.png,,,HOU FA,2016,,,True,29549,607876,,Richard Mullaney,Richard Mullaney,
18544,,42,Shakeel,Rashad,ILB,Inactive,6'2",235,3/17/1994 12:00:00 AM,North Carolina,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18544.png,,,HOU FA,2016,,,True,,,,,,
18547,,65,Arturo,Uzdavinis,OT,Inactive,6'7",308,11/2/1992 12:00:00 AM,Tulane,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18547.png,,,HOU FA,2016,,,True,,,,,,
18551,,30,Vernon,Harris,CB,Inactive,6'1",193,6/25/1994 12:00:00 AM,Dartmouth,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18551.png,,,KC FA,2016,,,True,,,,,,
18561,,49,Kache,Palacio,ILB,Practice Squad,6'1",225,1/30/1994 12:00:00 AM,Washington State,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18561.png,,,LA FA,2016,,,True,,,,,,
18564,,91,Ian,Seau,DE,Practice Squad,6'2",242,12/4/1992 12:00:00 AM,Nevada,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18564.png,,,LA FA,2016,,,True,,,,,,
18567,,72,Ruben,Carter,G,Inactive,6'4",306,12/1/1992 12:00:00 AM,Toledo,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18567.png,,,MIA FA,2016,,,True,,,,,,
18568,,49,Ryan,Disalvo,LS,Injured Reserve,6'4",253,1/20/1994 12:00:00 AM,San Jose State,1,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18568.png,,,MIA FA,2016,,,True,,,,,,
18574,,12,Brandon,Shippen,WR,Inactive,5'11",189,5/17/1994 12:00:00 AM,Temple,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18574.png,,,MIA FA,2016,,,True,26230,692387,,Brandon Shippen,Brandon Shippen,
18581,,80,Darius,Powe,WR,Inactive,6'3",220,3/15/1994 12:00:00 AM,California,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18581.png,,,NYG FA,2016,,,True,29270,690979,,Darius Powe,Darius Powe,
18586,,91,Claude,Pelon,DE,Inactive,6'5",300,11/27/1992 12:00:00 AM,Southern Cal,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18586.png,,,NYJ FA,2016,,,True,,,,,,
18589,,49,Quentin,Gause,ILB,Inactive,6'0",232,10/30/1992 12:00:00 AM,Rutgers,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18589.png,,,PHI FA,2016,,,True,,,,,,
18591,,78,Darrell,Greene,G,Inactive,6'3",321,10/29/1992 12:00:00 AM,San Diego State,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18591.png,,,PHI FA,2016,,,True,,,,,,
18593,,44,Cedric,O'Neal,RB,Inactive,5'11",212,1/29/1994 12:00:00 AM,Valdosta State,1,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18593.png,,,PHI FA,2016,,,True,70438,915105,,Cedric O'Neal,Cedric O'Neal,
18594,,28,CJ,Smith,CB,Inactive,5'11",189,5/10/1993 12:00:00 AM,North Dakota State,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18594.png,,,PHI FA,2016,,,True,,,,,,
18600,,48,Christian,French,OLB,Inactive,6'5",254,8/18/1992 12:00:00 AM,Oregon,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,SEA FA,2016,,,True,,,,,,
18604,,57,Kevin,Anderson,OLB,Inactive,6'2",242,4/5/1993 12:00:00 AM,Stanford,0,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,SF FA,2016,,,True,,,,,,
18607,,91,Lenny,Jones,DE,Inactive,6'3",260,8/8/1991 12:00:00 AM,Nevada,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18607.png,,,SF FA,2016,,,True,,,,,,
18609,,63,Blake,Muir,G,Inactive,6'5",305,5/10/1991 12:00:00 AM,Baylor,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18609.png,,,SF FA,2016,,,True,,,,,,
18611,,16,Bryce,Treggs,WR,Inactive,5'11",185,4/30/1994 12:00:00 AM,California,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18611.png,,,SF FA,2016,,,True,29290,690981,,Bryce Treggs,Bryce Treggs,
18616,,81,Chris,Hubert,WR,Inactive,5'9",155,5/8/1993 12:00:00 AM,Fayetteville State,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18616.png,,,ARZ FA,2016,,,True,70486,703161,,Chris Hubert,Chris Hubert,
18629,,36,Tre,Roberson,CB,Inactive,6'0",205,10/22/1992 12:00:00 AM,Illinois State,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18629.png,,,MIN FA,2016,,,True,,,,,,
18630,,97,Ishaq,Williams,DE,Inactive,6'6",271,2/22/1993 12:00:00 AM,Notre Dame,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18630.png,,,NYG FA,2016,,,True,,,,,,
18631,,37,Bryson,Keeton,CB,Inactive,6'2",190,2/24/1993 12:00:00 AM,Montana State,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18631.png,,,NYJ FA,2016,,,True,,,,,,
18632,,38,Brandon,Brown-Dukes,RB,Inactive,5'8",200,4/29/1992 12:00:00 AM,Mercyhurst,1,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18632.png,,,PIT FA,2016,,,True,70484,915350,,Brandon Brown-Dukes,Brandon Brown-Dukes,
18633,,16,Marcus,Tucker,WR,Inactive,5'10",190,6/24/1992 12:00:00 AM,Northern Michigan,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18633.png,,,PIT FA,2016,,,True,70485,915351,,Marcus Tucker,Marcus Tucker,
18636,,75,Taniela,Tupou,FB,Inactive,6'1",284,12/13/1992 12:00:00 AM,Washington,2,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18636.png,,,SEA FA,2016,,,True,,608023,,,Tani Tupou,
18648,,50,Ryan,Langford,ILB,Inactive,6'4",235,6/10/1993 12:00:00 AM,New Mexico,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18648.png,,,HOU FA,2016,,,True,,,,,,
18655,,61,Ross,Burbank,C,Inactive,6'4",300,1/27/1993 12:00:00 AM,Virginia,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18655.png,,,OAK FA,2016,,,True,,,,,,
18659,,79,Drew,Iddings,DE,Inactive,6'5",295,3/16/1993 12:00:00 AM,South Dakota,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18659.png,,,OAK FA,2016,,,True,,,,,,
18662,,81,Ryan,O'Malley,TE,Inactive,6'5",256,7/24/1993 12:00:00 AM,Pennsylvania,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18662.png,,,OAK FA,2016,,,True,70506,681240,,Ryan O'Malley,Ryan O'Malley,
18674,,79,Terran,Vaughn,G,Inactive,6'3",311,3/30/1994 12:00:00 AM,Stephen F. Austin,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18674.png,,,OAK FA,2016,,,True,,,,,,
18675,,31,Sam,Brown,CB,Inactive,6'1",178,7/30/1992 12:00:00 AM,Missouri Western,0,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18675.png,,,BAL FA,2016,,,True,,,,,,
18686,,89,Jake,Lampman,WR,Inactive,5'11",200,6/11/1993 12:00:00 AM,Ferris State,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18686.png,,,NO FA,2016,,,True,70557,756556,,Jake Lampman,Jake Lampman,
18697,,62,Nila,Kasitati,G,Inactive,6'4",315,4/25/1993 12:00:00 AM,Oklahoma,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18697.png,,,WAS FA,2016,,,True,,,,,,
18702,,42,MJ,McFarland,TE,Inactive,6'4",251,7/25/1992 12:00:00 AM,UTEP,1,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18702.png,,,PHI FA,2016,,,True,32309,590677,,M.J. McFarland,M.J. McFarland,
18703,,25,Mariel,Cooper,CB,Inactive,5'11",192,1/10/1993 12:00:00 AM,Citadel,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18703.png,,,WAS FA,2016,,,True,,,,,,
18705,,30,Romar,Morris,RB,Inactive,5'10",185,10/21/1992 12:00:00 AM,North Carolina,1,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18705.png,,,NYJ FA,2016,,,True,25203,605757,,Romar Morris,Romar Morris,
18711,,86,Marquis,Bundy,WR,Inactive,6'4",215,8/5/1994 12:00:00 AM,New Mexico,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18711.png,,,ARZ FA,2016,,,True,46121,693004,,Marquis Bundy,Marquis Bundy,
18713,,96,Kyle,Coleman,FB,Practice Squad,6'2",220,9/30/1993 12:00:00 AM,Arkansas-Pine Bluff,1,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18713.png,,,SEA FA,2016,,,True,70631,891825,,Kyle Coleman,Kyle Coleman,
18723,,46,Jeff,Overbaugh,LS,Inactive,6'2",235,11/24/1993 12:00:00 AM,San Diego State,2,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,LAR FA,2016,,,True,,,,,Jeff Overbaugh,
18732,,0,John,Schneider,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18734,,46,Eric,Wallace,TE,Inactive,6'6",260,12/13/1988 12:00:00 AM,Seattle University,1,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18734.png,,,CAR FA,2016,,,True,20217,398069,,Eric Wallace,Eric Wallace,
18736,,0,Pete,Carroll,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18743,,14,David,Watford,WR,Inactive,6'2",215,6/16/1993 12:00:00 AM,Hampton,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18743.png,,,PHI FA,2016,,,True,25515,596437,,David Watford,David Watford,
18744,,15,Kendal,Thompson,WR,Inactive,6'2",198,5/14/1992 12:00:00 AM,Utah,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18744.png,,,WAS FA,2016,,,True,27407,591964,,Kendal Thompson,Kendal Thompson,
18746,,0,Mike,Zimmer,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18750,,0,Reggie,McKenzie,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18754,,39,Lee,Hightower,FS,Inactive,6'2",192,7/28/1993 12:00:00 AM,Houston,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18754.png,,,IND FA,2016,,,True,,,,,,
18780,,0,Bruce,Arians,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18783,,43,Joe,Powell,SS,Inactive,6'2",205,2/25/1994 12:00:00 AM,Globe Tech,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18783.png,,,NYG FA,2016,,,True,,,,,,
18787,,96,Jake,Metz,DE,Inactive,6'6",263,3/16/1991 12:00:00 AM,Shippensburg,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18787.png,,,PHI FA,2016,,,True,,,,,,
18790,,25,Blake,Sims,QB,Inactive,6'0",208,1/3/1992 12:00:00 AM,Alabama,1,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18790.png,,,ATL FA,2016,,,True,31018,557175,,Blake Sims,Blake Sims,
18791,,63,Jimmy,Bean,DE,Inactive,6'4",257,11/8/1993 12:00:00 AM,Oklahoma State,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18791.png,,,OAK FA,2016,,,True,,,,,,
18792,,0,Greg,Roman,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18793,,0,Bill,O'Brien,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18795,,0,Gary,Kubiak,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18797,,0,Shahid,Khan,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18799,,0,Greg,Olson,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18800,,0,Nathaniel,Hackett,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18802,,0,Norv,Turner,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18774,,64,Tylor,Harris,DT,Inactive,6'2",306,2/16/1994 12:00:00 AM,Wake Forest,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18774.png,,,SEA FA,2016,,,True,,,,,,
18804,,0,John,Fox,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18806,,0,Todd,Bowles,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18809,,0,Jon,Gruden,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18817,,0,Sean,McVay,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18819,,3,Taylor,Symmank,P,Inactive,6'3",193,10/2/1992 12:00:00 AM,Texas Tech,1,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18819.png,,,MIN FA,2016,,,True,,,,,,
18820,,0,Vic,Fangio,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18813,,48,Jacob,Huesman,QB,Inactive,6'1",222,2/27/1993 12:00:00 AM,Tennessee-Chattanooga,1,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18813.png,,,NYG FA,2016,,,True,79031,610344,,Jacob Huesman,Jacob Huesman,
18814,,0,Marty,Mornhinweg,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18822,,0,Tom,Cable,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18826,,0,Gregg,Williams,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18827,,99,Adam,Bighill,ILB,Inactive,5'9",225,10/16/1988 12:00:00 AM,Central Washington,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18827.png,,,NO FA,2017,,,True,,,,,,
18828,,54,Alex,Bazzie,OLB,Inactive,6'1",227,8/5/1990 12:00:00 AM,Marshall,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18828.png,,,IND FA,2017,,,True,,,,,,
18831,,0,Bill,Musgrave,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18832,,0,Todd,Downing,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18833,,0,Matt,Burke,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18834,,0,Leslie,Frazier,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18837,,0,Joe,Woods,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18840,,48,Jeff,Knox,OLB,Inactive,6'2",225,2/22/1992 12:00:00 AM,California (PA),1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18840.png,,,TB FA,2017,,,True,,,,,,
18841,,0,Eliot,Wolf,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18843,,5,Chris,Briggs,TE,Inactive,6'5",230,11/9/1992 12:00:00 AM,SE Lousiana,1,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18843.png,,,SEA FA,2017,,,True,33648,602781,,Chris Briggs,Chris Briggs,
18844,,0,Rick,Dennison,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18849,,0,Dom,Capers,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18852,,0,John,Morton,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18853,,0,John,Lynch,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18855,,49,Boseko,Lokombo,OLB,Inactive,6'2",225,10/15/1990 12:00:00 AM,Oregon,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18855.png,,,BAL FA,2017,,,True,,,,,,
18856,,0,Bill,Belichick,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18859,,0,Jason,Garrett,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18860,,0,Matt,Lafleur,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18861,,0,Steve,Sarkisian,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18865,,0,Martin,Mayhew,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18867,,0,Jack,Del Rio,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18870,,43,Winston,Chapman,LS,Inactive,6'2",236,4/15/1992 12:00:00 AM,Mississippi State,1,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18870.png,,,MIA FA,2017,,,True,,,,,,
18874,,87,Travis,Wilson,TE,Practice Squad,6'7",217,12/14/1993 12:00:00 AM,Utah,1,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18874.png,,,LAR FA,2017,,,True,32710,651984,,Travis Wilson,Travis Wilson,
18884,,0,Jay,Gruden,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18885,,32,Joe,Williams,RB,Inactive,5'11",202,9/4/1993 12:00:00 AM,Utah,2,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18885.png,,,SF,2017,4,121,False,61943,867383,,Joe Williams,Joe Williams,
18886,,0,Bruce,Allen,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18888,,0,Scott,Linehan,,Inactive,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
18889,,54,Derek,Hart,LS,Inactive,6'4",237,12/1/1992 12:00:00 AM,James Madison,0,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18889.png,,,GB FA,2017,,,True,,,,,,
18891,,48,Jacob,Lindsey,OLB,Inactive,6'2",220,6/24/1993 12:00:00 AM,Harvard,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18891.png,,,BUF FA,2017,,,True,,,,,,
18892,,61,Jordan,Mudge,C,Practice Squad,6'4",300,8/8/1989 12:00:00 AM,Nevada,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18892.png,,,BUF FA,2017,,,True,,,,,,
18893,,41,Bradley,Sylve,CB,Inactive,5'11",180,1/29/1993 12:00:00 AM,Alabama,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18893.png,,,BUF FA,2017,,,True,,,,,,
18908,,2,Sam,Irwin-Hill,P,Inactive,6'2",203,10/10/1990 12:00:00 AM,Arkansas,1,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18908.png,,,DAL FA,2017,,,True,,,,,,
18941,,94,Malik,McDowell,DT,Inactive,6'6",295,6/20/1996 12:00:00 AM,Michigan State,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18941.png,,,SEA,2017,2,35,False,,,,,,
19010,,80,Michael,Roberts,TE,Inactive,6'4",270,5/7/1994 12:00:00 AM,Toledo,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19010.png,,675.00,DET,2017,4,127,False,45335,749874,,Michael Roberts,Michael Roberts,
19050,,53,Blair,Brown,OLB,Inactive,5'11",234,5/27/1994 12:00:00 AM,Ohio,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19050.png,,,JAX,2017,5,148,False,,,,,Blair Brown,
19054,,12,Rodney,Adams,WR,Inactive,6'1",189,9/15/1994 12:00:00 AM,South Florida,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19054.png,,,MIN,2017,5,170,False,45307,746602,,Rodney Adams,Rodney Adams,
19057,,49,Dylan,Donahue,OLB,Inactive,6'3",241,8/20/1992 12:00:00 AM,West Georgia,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19057.png,,,NYJ,2017,5,181,False,,,,,,
19081,,69,Jordan,Carrell,DT,Inactive,6'3",300,6/30/1994 12:00:00 AM,Colorado,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19081.png,,,DAL,2017,7,246,False,,,,,,
19083,,39,Marquez,White,CB,Inactive,6'0",194,10/29/1994 12:00:00 AM,Florida State,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19083.png,,,DAL,2017,6,216,False,,,,,,
19093,,42,Marquez,Williams,FB,Inactive,5'10",275,7/16/1994 12:00:00 AM,Miami,1,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19093.png,,,JAX,2017,7,240,False,71430,790715,,Marquez Williams,Marquez Williams,
19095,,51,Ejuan,Price,OLB,Inactive,5'11",241,1/30/1993 12:00:00 AM,Pittsburgh,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19095.png,,,LAR,2017,7,234,False,,,,,,
19096,,36,Sam,Rogers,FB,Inactive,5'10",231,4/12/1995 12:00:00 AM,Virginia Tech,1,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19096.png,,,LAR,2017,6,206,False,40695,742426,,Sam Rogers,Sam Rogers,
19100,,12,Stacy,Coley,WR,Inactive,6'0",195,5/13/1994 12:00:00 AM,Miami,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19100.png,,672.00,MIN,2017,7,219,False,40170,739798,,Stacy Coley,Stacy Coley,
